"NUMERO_CUENTA","NOMBRE_MENU","NOMBRE_RESTAURANTE","CANTIDAD","ENTREGADO"
"242","televisionuntilrescue","Nlounge",16,"0"
"152","interesttheabout","Nlounge",11,"1"
"5331987963","endinglockcaves","Nlounge",15,"1"
"4005748198","whatillhold","Nlounge",7,"0"
"7552114326","iscodeothers","Nlounge",1,"0"
"2141396328","whitehidwhat","Nlounge",19,"1"
"7409969943","somethingendslost","Nlounge",6,"1"
"3912885775","treesthissuspense","Nlounge",6,"0"
"3912614584","rescueendsare","Nlounge",5,"0"
"2759516351","roomaenter","Nlounge",7,"1"
"2506295011","onwhereopen","Nlounge",11,"0"
"1568341164","sofaworldmany","Nlounge",5,"0"
"9146616035","havefromspeed","Nlounge",5,"1"
"4455348034","librarynorescue","Nlounge",6,"0"
"8693757652","whatholdmonster","Nlounge",8,"0"
"177","generatedbadlysuspense","Nlounge",11,"1"
"4604174961","fromroomwords","Nlounge",1,"0"
"271","elseendshould","Nlounge",6,"0"
"180","wrongmuchmy","Nlounge",11,"0"
"7939971574","sofamysecretly","Nlounge",9,"1"
"2962211911","sitssidekickwill","Nlounge",4,"0"
"5218854052","assertislandis","Nlounge",6,"1"
"7474403183","illwithmany","Nlounge",3,"0"
"115","computerballon","Nlounge",5,"1"
"2280967453","sitscavesit","Nlounge",1,"1"
"9735833230","hatchinterestout","Nlounge",12,"0"
"8166150627","alwayslibraryprobably","Nlounge",9,"1"
"8676254435","enterroomhave","Nlounge",14,"0"
"7118059362","dadmagneticwrong","Nlounge",4,"1"
"288","muchwrongcrash","Nlounge",13,"0"
"9061807170","roomhaveleader","Nlounge",12,"1"
"1690616144","areredrabbit","Nlounge",7,"1"
"3802982710","shiporbadly","Nlounge",6,"0"
"5339707550","sotookthis","Nlounge",16,"0"
"3569696019","manwasspeed","Nlounge",19,"1"
"7946880180","waswhoworld","Nlounge",14,"0"
"8550288913","asserthatpique","Nlounge",19,"0"
"6505380513","inrabbitthrough","Nlounge",14,"0"
"5673891237","crashmanyhold","Nlounge",14,"0"
"7794452554","headphonesinlots","Nlounge",19,"0"
"2289888841","dadendopen","Nlounge",13,"0"
"1903620159","smokelosttelevision","Nlounge",1,"0"
"4243418932","itfindare","Nlounge",14,"0"
"3179204578","smokeholdwrite","Nlounge",4,"1"
"87","sowithvisions","Nlounge",9,"1"
"4165917415","redaboutdreams","Nlounge",12,"1"
"9360695088","lightwasrescue","Nlounge",17,"1"
"65","ofdayswe","Nlounge",10,"0"
"6654578686","lockdaysthey","Nlounge",12,"1"
"9419338974","monstermagneticsomething","Nlounge",5,"0"
"4804161418","hatchinterestout","Nlounge",9,"1"
"6565597767","itwhilewrong","Nlounge",17,"0"
"5491775036","endingwebhot","Nlounge",18,"0"
"9386911280","treestelevisionred","Nlounge",18,"0"
"5636952715","coldsofathrow","Nlounge",16,"1"
"251","bookshotleader","Nlounge",6,"1"
"7409969943","assertendsidekick","Nlounge",3,"0"
"3197390001","hothadon","Nlounge",11,"1"
"4654390354","lockhidwill","Nlounge",10,"0"
"5083513081","whilewordsghost","Nlounge",11,"0"
"8917409065","isislandit's","Nlounge",16,"1"
"1066946708","shipaskedworn","Nlounge",7,"1"
"1256893076","handledmanhave","Nlounge",16,"1"
"9356586214","assertcodeautomatically","Nlounge",8,"0"
"9042653567","librarythispique","Nlounge",11,"1"
"1690616144","generatedpeoplemany","Nlounge",9,"0"
"4944794542","writeconstantlyfrom","Nlounge",14,"0"
"7588424428","suspensebuildsidekick","Nlounge",14,"0"
"1640200183","whatlostalways","Nlounge",8,"1"
"9479036547","wornoflist","Nlounge",8,"1"
"4825781778","movedcavesmuch","Nlounge",6,"0"
"8746357875","inendingmany","Nlounge",15,"1"
"7552114326","boonmanisland","Nlounge",3,"0"
"7827319608","inwebpeople","Trupe",6,"1"
"8921196660","listsomethingcode","Trupe",15,"1"
"102","numberspulllots","Trupe",1,"0"
"4327849140","itillend","Trupe",14,"1"
"37","askedshepherdto","Trupe",17,"0"
"3104167057","fromthrowassert","Trupe",19,"0"
"3314556714","islandsotelevision","Nlounge",16,"0"
"3529639535","tookmovedit","Nlounge",6,"0"
"2643864221","openwherewhat","Nlounge",10,"0"
"174","foundillleader","Nlounge",6,"0"
"2929287863","codeworldwhen","Nlounge",16,"0"
"5021447066","inmanyworld","Nlounge",2,"1"
"7939971574","numbershavedied","Nlounge",3,"0"
"294","handledhandledwill","Nlounge",9,"0"
"2870777576","inonsomething","Nlounge",5,"1"
"6143108629","daysmuchhave","Nlounge",11,"0"
"3883308338","endroomcomputer","Nlounge",9,"1"
"8426315664","tryinghatchred","Nlounge",11,"0"
"3582110551","outholdroom","Nlounge",1,"1"
"3569696019","monstermuchto","Nlounge",19,"1"
"95","lotsisworn","Nlounge",14,"1"
"7479560362","hidsidekickwith","Nlounge",18,"0"
"203","piquemyfind","Nlounge",6,"1"
"3743254191","worldghostship","Nlounge",1,"0"
"2865948158","writeit'sto","Nlounge",18,"1"
"5444946006","rabbithadare","Nlounge",5,"0"
"155","dadhatchwhen","Nlounge",19,"0"
"9395536776","manyleadertook","Nlounge",14,"1"
"271","ofcavesmany","Nlounge",16,"1"
"7888067730","or mayberedroom","Nlounge",17,"0"
"2529002668","captainsuspensehold","Nlounge",10,"1"
"4886765949","cavespullrescue","Nlounge",9,"1"
"8635768260","alwaysdreamscaptain","Nlounge",12,"0"
"6830346693","webwhitediscovered","Nlounge",6,"1"
"9617646220","whitetelevisionlost","Nlounge",16,"0"
"276","orwicketpique","Nlounge",11,"0"
"2968895448","smokediedfound","Nlounge",1,"0"
"9479036547","outsuspensetext","Nlounge",16,"0"
"8212594026","boontoso","Nlounge",8,"0"
"2699391736","fromiswords","Nlounge",17,"0"
"3270996666","wordswarpplane","Nlounge",8,"1"
"2289888841","othersrescuepull","Nlounge",11,"0"
"2183246650","iswaswicket","Nlounge",19,"0"
"7046400875","mylibraryshould","Nlounge",2,"0"
"2099536839","windowwithlock","Nlounge",5,"0"
"5542004309","crashwhilewhile","Nlounge",1,"1"
"7794452554","discoveredbooksmonster","Nlounge",10,"0"
"169","goodtreesin","Nlounge",17,"0"
"203","wasenterman","Nlounge",9,"1"
"9579544434","sodohave","Nlounge",5,"1"
"301","arewarpsill","Nlounge",6,"1"
"253","windowthrowsecretly","Nlounge",7,"1"
"121","hidasgood","Nlounge",8,"1"
"5542004309","findshowshow","Nlounge",18,"1"
"5859823929","codegoodbadly","Nlounge",14,"1"
"2274262788","ofsacrificewindow","Nlounge",6,"0"
"9692637372","wrongthetelevision","Nlounge",11,"1"
"9753879573","outdreamswhile","Nlounge",17,"1"
"3806192771","afiredied","Nlounge",3,"1"
"105","lockheadphoneshandled","Nlounge",4,"1"
"1144575650","isholdof","Nlounge",3,"1"
"216","webmanydays","Nlounge",9,"1"
"3152161580","wornsuspensered","Nlounge",14,"1"
"7974429886","elsebooksmany","Nlounge",18,"0"
"6616475837","dreamsheadphonesspeed","Nlounge",1,"1"
"78","shouldwhatfrom","Quatz",13,"1"
"8504264003","worldtelevisionending","Quatz",4,"1"
"2867824928","throwvisionsfrom","Quatz",14,"1"
"159","ballsecretlywrite","Quatz",19,"0"
"3946713011","shipdaysship","Quatz",1,"1"
"8420356789","willendingwicket","Quatz",16,"0"
"2506295011","coldthroughfrom","Quatz",10,"0"
"6099167247","outshoulddays","Quatz",14,"0"
"3221386869","leadernodiscovered","Quatz",2,"1"
"84","hotofwith","Dabshots",3,"0"
"4006748081","sacrificerescueplane","Dabshots",2,"0"
"248","withwantpull","Dabshots",7,"0"
"3688456084","fireroomwrong","Dabshots",11,"1"
"7502487152","hotwhitesidekick","Dabshots",18,"0"
"1543385993","headphoneswritelibrary","Dabshots",4,"1"
"4397658600","onhaveplane","Dabshots",4,"1"
"7805657470","assertdreamsworld","Dabshots",13,"0"
"8501563521","wicketmuchweb","Dabshots",7,"0"
"2099536839","areoftelevision","Topicware",11,"1"
"8792307138","fireinfire","Topicware",17,"0"
"8316861241","headphoneslostthey","Topicware",4,"0"
"6830346693","Iballhat","Nlounge",19,"0"
"7806090911","firegenerateduntil","Nlounge",12,"0"
"96","endssidekickelse","Nlounge",18,"1"
"7510292001","cameshowto","Nlounge",19,"1"
"9382266629","camemovedcrash","Nlounge",16,"0"
"7228277067","generatedhavewarp","Nlounge",10,"1"
"2696587137","toislandman","Nlounge",4,"1"
"7367167814","sillwindowroom","Nlounge",19,"1"
"7027543792","manvisionsof","Nlounge",1,"0"
"291","arearenumbers","Nlounge",8,"0"
"3152161580","myofsits","Nlounge",19,"0"
"2897275684","interestinterestship","Nlounge",3,"0"
"1399867559","elsecamesofa","Nlounge",13,"0"
"4340725596","sidekickwornpeople","Nlounge",11,"0"
"4414710631","writesuspensethrow","Nlounge",2,"0"
"2297485057","interestpeopleto","Nlounge",3,"1"
"6568263206","textsofasuspense","Nlounge",15,"1"
"6322262881","todieddays","Nlounge",12,"1"
"8656588883","illwornfrom","Nlounge",16,"0"
"6505380513","captainhatchshepherd","Nlounge",13,"0"
"207","itlibraryfire","Nlounge",5,"0"
"8765631073","sacrificesomethinghave","Nlounge",19,"1"
"1568341164","thewillfind","Nlounge",9,"1"
"73","whobuildwhat","Nlounge",6,"1"
"9497441308","manyhadthrow","Nlounge",1,"1"
"260","webfindor maybe","Nlounge",6,"1"
"1496181835","sillofplane","Nlounge",16,"0"
"6614168553","endsomethingsill","Nlounge",14,"1"
"267","writesuspensethrow","Nlounge",18,"0"
"7726055736","librarytryingship","Nlounge",16,"0"
"4771654895","sidekickpullout","Nlounge",10,"0"
"9617646220","silldemandedcaptain","Nlounge",10,"1"
"2529002668","throughofhatch","Nlounge",5,"0"
"2111016915","secretlywrongwarp","Dabtype",12,"1"
"5021447066","outcomputertext","Dabtype",6,"0"
"4850910773","libraryrabbitopen","Dabtype",14,"0"
"58","writemonstershould","Dabtype",12,"0"
"9042653567","rabbitwillto","Dabtype",3,"0"
"1224274062","headphonesconstantlyleader","Dabtype",8,"1"
"41","wrongdadhave","Nlounge",7,"0"
"6165841112","onIwill","Nlounge",9,"0"
"8853368630","lotsbuildas","Nlounge",13,"0"
"7810706898","withinterestship","Nlounge",12,"1"
"8746357875","askedhidcaves","Nlounge",4,"1"
"1329627449","islandsowords","Nlounge",19,"1"
"257","theywordsthey","Nlounge",8,"1"
"4171730903","or maybebadlylost","Nlounge",1,"0"
"2699337789","throwdayscaptain","Nlounge",10,"1"
"6519403660","alwayssacrificewas","Nlounge",10,"0"
"76","shepherdthisenter","Nlounge",8,"0"
"4540353128","aswethe","Nlounge",9,"1"
"225","textitrescue","Nlounge",5,"1"
"1640200183","atelevisionball","Nlounge",17,"0"
"198","inshowboon","Nlounge",19,"0"
"97","itnumberswarp","Nlounge",17,"0"
"9301832713","assertillvisions","Nlounge",13,"1"
"67","automaticallymonsterpull","Nlounge",5,"0"
"3270996666","willconstantlyothers","Nlounge",7,"1"
"48","sidekickdadprobably","Nlounge",16,"1"
"2371000308","sofasidekickwhat","Nlounge",4,"1"
"7921027322","entersoship","Nlounge",17,"0"
"6164501808","webdiscoveredsidekick","Nlounge",12,"1"
"162","visionsrabbitheadphones","Nlounge",17,"1"
"2414172430","pulllostmuch","Nlounge",14,"1"
"3","roomspeedwas","Nlounge",1,"1"
"131","sitsdreamslist","Nlounge",7,"0"
"2696587137","illtreeslight","Nlounge",13,"1"
"9966725306","shepherdcamewhite","Nlounge",9,"0"
"146","boonmovedmuch","Nlounge",6,"1"
"4596475511","othersbadlythrow","Nlounge",3,"1"
"3603822207","automaticallysolight","Nlounge",12,"0"
"7606970963","roombooncrash","Nlounge",12,"1"
"7803659939","insacrificenumbers","Nlounge",19,"0"
"2769040305","sofapeopleroom","Nlounge",19,"0"
"296","ballhatchare","Jaxworks",10,"1"
"132","fromlostworld","Jaxworks",8,"1"
"7326051789","rabbitlibraryends","Jaxworks",16,"0"
"2371000308","itfiredreams","Jaxworks",3,"1"
"156","askedrescueis","Jaxworks",12,"1"
"3270996666","cameroomuntil","Jaxworks",8,"0"
"118","silltookhot","Jaxworks",3,"1"
"2037600784","roomasshow","Jaxworks",3,"0"
"9845755273","areholddo","Jaxworks",9,"0"
"3869073545","endingwindowrescue","Nlounge",14,"0"
"288","cavesaroom","Nlounge",18,"0"
"8492045054","toautomaticallywhile","Nlounge",12,"0"
"9248504516","hatchillwill","Nlounge",13,"0"
"7639421183","monsterwhereinterest","Nlounge",16,"0"
"7930727868","textenterit's","Nlounge",3,"0"
"9845755273","endpeopleassert","Nlounge",14,"1"
"7270716127","worldnumbersinterest","Nlounge",10,"0"
"9410633530","keyswhatend","Nlounge",17,"0"
"40","theydocaves","Nlounge",2,"1"
"7898245967","computersillman","Nlounge",17,"1"
"7134469093","onmagneticpeople","Nlounge",18,"0"
"9168567409","ghosthidthe","Nlounge",9,"1"
"40","sofaworncomputer","Nlounge",19,"0"
"7173295979","tookhaveuntil","Nlounge",11,"0"
"3311065614","automaticallytheyto","Nlounge",8,"0"
"4886765949","librarynorescue","Nlounge",18,"0"
"70","shepherdaswith","Nlounge",1,"0"
"4022256513","monsterofdays","Nlounge",8,"0"
"8607661026","toendspeed","Nlounge",9,"0"
"5521421512","mantowicket","Nlounge",6,"0"
"34","treesfromis","Nlounge",3,"0"
"3459125468","warpisfound","Nlounge",13,"0"
"4599344979","camemysuspense","Nlounge",14,"1"
"130","piquemyfind","Nlounge",15,"0"
"9899593627","incavescaptain","Nlounge",14,"1"
"5803181479","speeddadwith","Nlounge",2,"0"
"8316861241","hottooknumbers","Nlounge",1,"1"
"2101852342","tookisothers","Nlounge",6,"1"
"270","itaboutwho","Nlounge",6,"0"
"1951634636","rescueendsare","Nlounge",10,"1"
"5915184812","whocametrying","Nlounge",10,"1"
"5918667518","treesgoodwhite","Trilith",18,"1"
"4896626061","interestaskedsill","Trilith",2,"1"
"6143108629","crashwithcaptain","Trilith",9,"0"
"9116877665","buildImonster","Trilith",9,"1"
"4024652355","docodeheadphones","Nlounge",14,"0"
"1664979716","smokelightbuild","Nlounge",15,"0"
"232","pullmanfind","Nlounge",16,"0"
"8935313804","islandendship","Nlounge",18,"0"
"9128438040","islandcoldon","Nlounge",10,"1"
"65","itisno","Nlounge",10,"1"
"9340993179","doenterleader","Nlounge",17,"1"
"5083513081","computerwornI","Nlounge",16,"0"
"4455348034","pullwordsto","Nlounge",1,"1"
"8457532036","smokewedreams","Nlounge",14,"1"
"4455348034","somethingbadlysits","Nlounge",11,"1"
"6605868863","sitsmyenter","Nlounge",15,"1"
"2407826580","manrescuepeople","Nlounge",2,"0"
"9753879573","lostwriteplane","Nlounge",14,"1"
"8755218554","camesitsto","Nlounge",5,"1"
"4933021813","alwaysrabbitgood","Nlounge",7,"0"
"9887948656","isboonnumbers","Nlounge",1,"0"
"7616520521","suspenseofit's","Nlounge",6,"1"
"20","ghostheadphonesnumbers","Nlounge",1,"1"
"4503760661","tolostor maybe","Nlounge",3,"0"
"8485328696","lotsdoassert","Nlounge",1,"1"
"6042225524","ballthisbanging","Nlounge",10,"1"
"4105732057","constantlysomethingprobably","Nlounge",19,"1"
"47","ballconstantlydays","Nlounge",7,"0"
"256","askedrescuethe","Nlounge",4,"0"
"99","holdspeedcold","Nlounge",18,"0"
"3782112556","roomillgenerated","Nlounge",16,"0"
"259","buildroomcame","Nlounge",14,"1"
"141","wickettelevisionthis","Nlounge",3,"0"
"7733083964","othersrescuecomputer","Nlounge",2,"0"
"2247576147","whatmonsteror","Nlounge",5,"1"
"3153315952","onsacrificeroom","Nlounge",12,"0"
"8126153039","elsebooksmany","Nlounge",5,"0"
"72","or maybespeedto","Nlounge",16,"0"
"197","sofalibrarywant","Nlounge",9,"1"
"8984315885","wornwhiteor maybe","Nlounge",11,"1"
"9419338974","bangingwebconstantly","Nlounge",16,"0"
"74","cavesitlist","Nlounge",12,"0"
"8840030727","whiteabouthandled","Nlounge",10,"0"
"3802982710","askedfindfrom","Nlounge",19,"1"
"5829709944","dosidekickto","Nlounge",2,"0"
"1270019567","daystryingof","Nlounge",4,"0"
"13","daddobuild","Nlounge",15,"1"
"40","thishotit","Nlounge",2,"1"
"8755218554","thishotit","Nlounge",16,"1"
"7113860657","automaticallybadlywas","Nlounge",2,"1"
"207","constantlywithbooks","Nlounge",6,"1"
"8965429684","goodtosofa","Nlounge",4,"1"
"228","whereshouldalways","Nlounge",6,"1"
"7956172248","sofaassertlock","Nlounge",15,"1"
"6684136844","webmyfind","Nlounge",1,"0"
"3990785234","theyleaderno","Nlounge",5,"0"
"245","planesecretlyworn","Nlounge",7,"1"
"142","endsworldit's","Nlounge",13,"0"
"7639421183","webwantcode","Nlounge",6,"1"
"6142332107","whountillock","Nlounge",4,"0"
"7726055736","movedthrowcaptain","Nlounge",5,"0"
"3569696019","isghostsill","Nlounge",12,"0"
"7","foundisenter","Nlounge",7,"0"
"5966308566","tryingtodo","Nlounge",17,"0"
"7863021261","writethroughill","Nlounge",12,"0"
"8878084010","openspeedtrees","Nlounge",7,"0"
"3187779221","inaskedautomatically","Nlounge",17,"1"
"3274042454","treesspeedin","Nlounge",2,"0"
"8709487165","lostelsedreams","Brainsphere",6,"1"
"7228277067","cameprobablydiscovered","Brainsphere",4,"1"
"34","inredout","Brainsphere",6,"0"
"6568263206","thiswarpout","Brainsphere",15,"1"
"222","whilehatpeople","Brainsphere",5,"1"
"182","discoveredhiddreams","Brainsphere",14,"1"
"9943649126","bangingaspeople","Nlounge",11,"0"
"4008767948","arearenumbers","Nlounge",3,"1"
"7360938709","locktoends","Nlounge",9,"0"
"4896626061","firemuchit's","Nlounge",8,"0"
"7068145492","docodeheadphones","Nlounge",15,"0"
"45","tookwicketshepherd","Nlounge",13,"1"
"1640200183","codegoodbadly","Nlounge",16,"0"
"78","tolightfire","Nlounge",11,"1"
"5885024547","sitssacrificesits","Nlounge",5,"1"
"284","haveinon","Nlounge",7,"0"
"4763014218","peoplecameout","Nlounge",4,"1"
"34","orpeoplenumbers","Nlounge",19,"1"
"3742220629","computerhandledpeople","Nlounge",16,"0"
"6322262881","dadhothat","Nlounge",14,"0"
"189","cavescoldroom","Shufflester",12,"1"
"2101852342","probablythroughcrash","Shufflester",8,"1"
"9516404846","islandasmany","Shufflester",6,"0"
"228","demandedmonsterleader","Shufflester",9,"0"
"9128438040","lightplaneso","Shufflester",15,"0"
"2190813294","manwhattelevision","Shufflester",3,"1"
"4275874033","piqueuntilball","Shufflester",10,"0"
"2991108902","computertotrees","Shufflester",7,"0"
"8970418058","enduntilheadphones","Shufflester",18,"0"
"7146535300","sillwordslight","Nlounge",11,"0"
"7367694570","coldmanno","Nlounge",12,"0"
"9692637372","withtryingas","Nlounge",15,"0"
"7360938709","hatcavesspeed","Nlounge",16,"0"
"9250298250","computerthrowelse","Nlounge",19,"0"
"1906934150","willmonsterwith","Nlounge",2,"1"
"7921027322","alwaysconstantlymoved","Nlounge",4,"0"
"110","willtreesdied","Nlounge",14,"1"
"9640929320","whitesacrificegood","Nlounge",8,"1"
"145","hatasso","Nlounge",8,"0"
"3742220629","wicketwhenlist","Nlounge",7,"0"
"1262754411","itmonstera","Nlounge",2,"0"
"8765631073","pullplanesits","Nlounge",18,"1"
"1399867559","iswebwhat","Nlounge",3,"1"
"9678002613","illprobablyenter","Nlounge",8,"0"
"9846750526","treeslockhat","Nlounge",13,"1"
"6342470592","adaddays","Nlounge",9,"0"
"5134631587","shepherdgoodto","Nlounge",18,"1"
"3354762963","outitno","Wikibox",16,"1"
"3867109758","hatitalways","Wikibox",1,"0"
"1069653684","welostit's","Wikibox",16,"0"
"3096433345","doonbadly","Wikibox",2,"1"
"6","endingconstantlymuch","Wikibox",15,"0"
"290","othersnohold","Wikibox",1,"0"
"7953424305","peoplefindno","Wikibox",15,"0"
"6930931423","coldbangingautomatically","Wikibox",2,"1"
"6342669834","worldwhereopen","Wikibox",9,"0"
"4113078515","crashsecretlyroom","Nlounge",1,"1"
"7552114326","pulldreamsassert","Nlounge",1,"0"
"158","colddiedthey","Nlounge",5,"1"
"1714166531","lightconstantlyin","Nlounge",9,"0"
"8684170793","ghostfindwicket","Nlounge",3,"0"
"8127241596","keysIwhile","Nlounge",14,"0"
"6505380513","inmaninterest","Youbridge",7,"1"
"2231500708","whatpulltook","Nlounge",1,"0"
"8400559518","worldlibraryenter","Nlounge",8,"0"
"3782112556","askedkeysI","Nlounge",17,"0"
"65","hadit'swhat","Nlounge",1,"0"
"1871369905","boonwarpisland","Nlounge",9,"1"
"4606842385","smokemonsterroom","Nlounge",13,"1"
"7791930389","inhatalways","Nlounge",16,"1"
"3810607432","ontryingrescue","Nlounge",19,"0"
"4603332006","endpiquewas","Nlounge",13,"1"
"141","adiscoveredto","Nlounge",17,"0"
"1340195185","cavesinterestwant","Nlounge",15,"1"
"24","peopleinplane","Nlounge",1,"0"
"268","discoveredinterestwaited","Nlounge",9,"0"
"2190813294","willtookwaited","Nlounge",4,"0"
"1559422703","automaticallybuildhandled","Nlounge",11,"1"
"3673332256","waitedentercaves","Nlounge",4,"0"
"7806090911","handledbadlyso","Fivechat",13,"0"
"36","speedthisis","Fivechat",18,"0"
"1018384362","lighthidwhile","Fivechat",6,"1"
"1461092860","dreamsgooddreams","Fivechat",2,"0"
"7428060983","aaheadphones","Fivechat",9,"1"
"3517213124","theyor maybetext","Fivechat",13,"0"
"267","firecoldit's","Nlounge",3,"1"
"1664979716","camelostboon","Nlounge",16,"0"
"1164538698","lightmagneticuntil","Nlounge",19,"1"
"303","interestwhilefind","Nlounge",1,"0"
"8656588883","tryingpiquehad","Nlounge",4,"0"
"8212594026","rescueuntilmuch","Nlounge",17,"0"
"165","firenogood","Nlounge",4,"1"
"2979855793","aredaysit's","Nlounge",4,"0"
"7681148867","willvisionssuspense","Nlounge",1,"1"
"9168567409","havespeedsecretly","Nlounge",3,"1"
"4485566703","endscomputerbuild","Nlounge",12,"0"
"2555449547","somethingtheythe","Nlounge",2,"1"
"2741309808","ofhatchghost","Nlounge",11,"0"
"4286903760","numbersinterestwhere","Nlounge",6,"1"
"187","endingdemandedis","Nlounge",5,"0"
"3630854804","demandedshepherdwaited","Nlounge",14,"0"
"2044516934","whomywe","Nlounge",10,"0"
"2104612918","camewornhad","Nlounge",13,"1"
"7326051789","myofso","Nlounge",5,"0"
"2247576147","foundinwrong","Nlounge",11,"0"
"6092167273","enterwarpsecretly","Nlounge",6,"1"
"4542989265","boonuntilis","Nlounge",15,"0"
"7731544574","aelsebanging","Nlounge",7,"0"
"2172184823","thiswebsofa","Nlounge",3,"0"
"9314753004","whilehotshow","Nlounge",19,"1"
"4340725596","whilewillwhat","Nlounge",9,"1"
"192","numbersshowto","Nlounge",16,"1"
"9730685301","wheresitswrite","Nlounge",5,"1"
"2994337805","waspullisland","Nlounge",3,"1"
"234","suspensebangingfound","Nlounge",13,"0"
"8792307138","somethingholdI","Nlounge",9,"1"
"3630854804","untilcomputertrees","Nlounge",18,"1"
"5829709944","sidekickshowmagnetic","Nlounge",18,"0"
"297","inmycaves","Nlounge",12,"1"
"7221736911","captainsidekickhad","Nlounge",5,"1"
"2243525009","incaptaindied","Nlounge",14,"0"
"2616431906","alwaysworncaptain","Nlounge",5,"0"
"4650999129","shouldshouldwicket","Nlounge",9,"1"
"5126322992","sofalibrarysacrifice","Nlounge",4,"1"
"7424202219","onmansidekick","Nlounge",17,"1"
"5885024547","tryingtextshould","Nlounge",13,"1"
"6689456181","Iwhereill","Nlounge",14,"1"
"184","roomsofarescue","Nlounge",14,"1"
"277","shipotherslist","Nlounge",16,"1"
"4599344979","isboonnumbers","Nlounge",3,"0"
"8635768260","itamany","Nlounge",15,"0"
"9151820763","generatedkeyson","Nlounge",17,"0"
"6262557864","smokewithwaited","Nlounge",15,"0"
"48","askeditwant","Nlounge",4,"1"
"3087626436","thecameheadphones","Nlounge",10,"0"
"6408258989","sodohave","Nlounge",4,"1"
"4575172449","windowwhatball","Nlounge",1,"1"
"3454303713","toarebooks","Nlounge",11,"1"
"5034079091","captainonwrite","Nlounge",16,"1"
"183","ofaswhere","Nlounge",16,"1"
"75","aboutautomaticallywill","Nlounge",12,"1"
"6684136844","probablywhosill","Topicshots",2,"1"
"6157718052","wordslocktext","Topicshots",19,"1"
"31","wordsitwords","Topicshots",15,"0"
"5943582455","leaderislandthrough","Topicshots",18,"0"
"3459125468","tryingislandhold","Topicshots",18,"0"
"2637249944","muchtotrees","Topicshots",5,"0"
"2746491755","it'sshouldwith","Topicshots",3,"0"
"6852459760","infireso","Topicshots",10,"0"
"8977245717","whilehadabout","Topicshots",10,"1"
"4733923646","weillare","Nlounge",9,"1"
"3298431257","coldwornsomething","Nlounge",12,"1"
"1329627449","computersillman","Nlounge",3,"0"
"226","somethingtreeswith","Nlounge",9,"0"
"2844874710","outmantrying","Nlounge",17,"0"
"7648019545","askedisdemanded","Nlounge",17,"1"
"64","sorabbitinterest","Nlounge",16,"1"
"6225565789","manwaitedconstantly","Nlounge",3,"0"
"1399138938","cameendscame","Nlounge",14,"1"
"23","whereofpique","Nlounge",11,"0"
"4604607890","dadprobablyfrom","Nlounge",18,"1"
"1208973122","whomancame","Nlounge",6,"0"
"1069653684","warpthisare","Nlounge",8,"1"
"3867109758","nowhenof","Nlounge",1,"0"
"5021447066","rabbitsecretlywho","Nlounge",19,"0"
"1681269525","worldcaptainfire","Nlounge",10,"1"
"8780609257","diedcomputerhave","Nlounge",14,"1"
"1714166531","hottheytext","Nlounge",19,"0"
"278","or maybemanin","Nlounge",7,"0"
"4492178704","inmandiscovered","Nlounge",12,"0"
"5110589770","monsterwillin","Nlounge",4,"1"
"4763014218","lotswornhid","Nlounge",1,"1"
"66","toabadly","Nlounge",13,"1"
"4056776739","muchislandshepherd","Nlounge",12,"0"
"19","wherelibrarysuspense","Nlounge",5,"1"
"184","interestdiedhold","Nlounge",3,"1"
"5910291767","whileendingplane","Nlounge",19,"0"
"8016743669","smokewarpdays","Nlounge",1,"0"
"3673332256","sitslotsgenerated","Nlounge",2,"1"
"2922483704","discoveredwicketroom","Nlounge",14,"0"
"5898842917","whopiquecaves","Nlounge",10,"0"
"2929287863","hatchtoshould","Nlounge",4,"0"
"3179204578","rescuegeneratedasked","Nlounge",11,"1"
"6272388612","boonhadhad","Nlounge",14,"1"
"136","monsteronconstantly","Nlounge",4,"0"
"196","endingitcrash","Nlounge",16,"1"
"6752901205","orofwill","Nlounge",11,"0"
"1026218408","magneticsecretlywarp","Nlounge",8,"0"
"3071017648","whitewassidekick","Nlounge",13,"1"
"8827839221","interestplanewill","Nlounge",2,"1"
"8676254435","piquealwaysmonster","Nlounge",14,"0"
"75","hidashave","Nlounge",12,"0"
"3454303713","aboutwasnumbers","Nlounge",1,"0"
"2557502643","smokecoldshow","Nlounge",2,"0"
"4928682077","ittheywrong","Nlounge",19,"1"
"15","askedconstantlyof","Nlounge",16,"0"
"234","ofsuspensewhen","Nlounge",9,"0"
"5444946006","constantlyworldlight","Nlounge",9,"0"
"5699300755","areleaderon","Nlounge",1,"0"
"3187779221","willelseship","Nlounge",7,"1"
"5032906672","dreamslisthave","Nlounge",5,"1"
"9657395312","thetheyheadphones","Nlounge",17,"0"
"5993124961","discoveredroomthey","Nlounge",16,"0"
"8201933827","leaderwritewarp","Nlounge",5,"1"
"264","whenmuchdied","Nlounge",2,"1"
"7","askedwasor maybe","Nlounge",6,"0"
"2119635120","tryingaa","Nlounge",15,"0"
"8878084010","sillthisI","Nlounge",13,"1"
"3233663729","warpmagnetictext","Nlounge",11,"0"
"7648019545","shipsowaited","Nlounge",1,"0"
"7300288309","totextboon","Nlounge",2,"0"
"236","illwehave","Nlounge",18,"0"
"8656588883","magneticinplane","Nlounge",13,"0"
"7515847038","lostconstantlyor","Nlounge",13,"1"
