"ID_BAR","ID_BEBEDOR","HORARIO","FECHA_ULTIMA_VISITA"
16,1572,"todos",25-JAN-12
40,1860,"nocturno",18-FEB-12
13,1332,"nocturno",22-FEB-12
51,1229,"todos",04-FEB-12
32,1351,"nocturno",18-FEB-12
18,1008,"diurno",01-MAR-12
24,1684,"todos",22-FEB-12
2,1390,"nocturno",20-JAN-12
50,1256,"nocturno",16-FEB-12
28,1782,"diurno",18-FEB-12
55,1057,"nocturno",02-FEB-12
17,1142,"nocturno",24-FEB-12
37,1896,"nocturno",07-FEB-12
56,1214,"todos",16-JAN-12
48,1034,"nocturno",15-FEB-12
47,1278,"diurno",17-FEB-12
50,1192,"diurno",12-FEB-12
11,1293,"diurno",27-FEB-12
54,1539,"todos",20-FEB-12
3,1510,"todos",30-JAN-12
53,1175,"nocturno",02-FEB-12
10,1593,"diurno",28-JAN-12
52,1956,"nocturno",27-FEB-12
41,1844,"diurno",28-FEB-12
13,1412,"nocturno",18-FEB-12
30,1277,"diurno",05-FEB-12
13,1134,"diurno",17-JAN-12
30,1742,"nocturno",20-FEB-12
23,1763,"nocturno",25-JAN-12
22,1068,"nocturno",22-JAN-12
8,1592,"nocturno",05-FEB-12
53,1468,"nocturno",03-MAR-12
23,1187,"diurno",06-FEB-12
10,1799,"diurno",22-FEB-12
27,1702,"todos",20-FEB-12
27,1410,"todos",27-FEB-12
28,1241,"nocturno",19-JAN-12
52,1859,"diurno",22-FEB-12
19,1326,"diurno",23-FEB-12
18,1072,"nocturno",10-FEB-12
49,1396,"diurno",05-FEB-12
10,1345,"nocturno",02-FEB-12
7,1891,"todos",20-JAN-12
22,1465,"diurno",08-FEB-12
9,1128,"nocturno",23-JAN-12
43,1136,"nocturno",28-JAN-12
25,1493,"diurno",23-JAN-12
7,1164,"nocturno",18-FEB-12
20,1498,"todos",10-FEB-12
20,1981,"diurno",10-FEB-12
53,1076,"todos",01-MAR-12
42,1366,"diurno",12-FEB-12
45,1237,"nocturno",10-FEB-12
39,1501,"todos",19-JAN-12
51,1100,"nocturno",28-FEB-12
1,1006,"todos",15-JAN-12
52,1707,"diurno",06-FEB-12
14,1192,"diurno",23-JAN-12
27,1211,"todos",20-JAN-12
52,1439,"nocturno",17-JAN-12
38,1156,"nocturno",16-JAN-12
56,1048,"nocturno",04-MAR-12
18,1525,"nocturno",07-FEB-12
40,1921,"todos",29-JAN-12
47,1580,"nocturno",25-JAN-12
21,1735,"todos",03-MAR-12
32,1729,"nocturno",20-FEB-12
55,1013,"nocturno",06-FEB-12
16,1576,"nocturno",11-FEB-12
32,1939,"todos",03-MAR-12
50,1602,"todos",06-FEB-12
23,1887,"nocturno",23-FEB-12
41,1485,"todos",26-JAN-12
46,1540,"todos",06-FEB-12
6,1097,"nocturno",19-JAN-12
5,1826,"diurno",03-MAR-12
36,1458,"todos",17-JAN-12
8,1040,"nocturno",03-FEB-12
1,1194,"nocturno",23-JAN-12
20,1817,"todos",20-JAN-12
24,1265,"nocturno",23-FEB-12
12,1892,"nocturno",25-JAN-12
22,1023,"diurno",20-JAN-12
34,1764,"diurno",21-JAN-12
45,1859,"todos",16-JAN-12
30,1713,"diurno",03-FEB-12
37,1997,"nocturno",08-FEB-12
56,1815,"nocturno",29-JAN-12
35,1201,"diurno",15-JAN-12
18,1858,"todos",07-FEB-12
18,1443,"todos",27-JAN-12
46,1333,"todos",07-FEB-12
7,1821,"diurno",15-FEB-12
47,1895,"todos",30-JAN-12
49,1240,"todos",29-JAN-12
36,1978,"todos",18-JAN-12
35,1662,"diurno",17-FEB-12
22,1442,"diurno",01-FEB-12
32,1959,"todos",26-JAN-12
23,1438,"nocturno",04-MAR-12
29,1644,"diurno",26-JAN-12
38,1014,"todos",29-JAN-12
5,1268,"diurno",31-JAN-12
46,1509,"todos",12-FEB-12
28,1516,"todos",08-FEB-12
33,1301,"diurno",11-FEB-12
19,1376,"todos",29-FEB-12
1,1407,"todos",20-JAN-12
1,1439,"diurno",30-JAN-12
15,1862,"nocturno",11-FEB-12
36,1626,"todos",28-FEB-12
19,1738,"todos",03-FEB-12
55,1003,"nocturno",06-FEB-12
49,1037,"todos",23-FEB-12
39,1077,"todos",20-JAN-12
32,1749,"todos",18-FEB-12
38,1003,"nocturno",25-JAN-12
19,1621,"nocturno",28-JAN-12
4,1344,"nocturno",20-JAN-12
3,1386,"todos",17-FEB-12
5,1305,"nocturno",25-FEB-12
23,1537,"todos",22-FEB-12
6,1596,"nocturno",23-FEB-12
13,1891,"nocturno",25-JAN-12
20,1342,"todos",27-FEB-12
12,1679,"nocturno",23-FEB-12
38,1673,"todos",10-FEB-12
5,1986,"diurno",31-JAN-12
31,1187,"nocturno",05-FEB-12
16,1907,"nocturno",23-FEB-12
2,1421,"diurno",04-FEB-12
30,1727,"diurno",18-JAN-12
13,1410,"nocturno",18-FEB-12
22,1703,"todos",27-FEB-12
49,1845,"diurno",15-FEB-12
36,1667,"todos",15-FEB-12
53,1254,"diurno",25-FEB-12
23,1905,"diurno",20-FEB-12
23,1611,"todos",23-FEB-12
1,1535,"nocturno",01-FEB-12
46,1642,"nocturno",18-FEB-12
55,1382,"diurno",16-FEB-12
25,1561,"nocturno",08-FEB-12
5,1539,"todos",01-MAR-12
14,1594,"diurno",25-FEB-12
12,1430,"todos",02-FEB-12
24,1473,"diurno",03-FEB-12
23,1549,"diurno",23-JAN-12
13,1653,"nocturno",29-FEB-12
27,1530,"diurno",24-FEB-12
25,1075,"nocturno",16-JAN-12
23,1552,"todos",02-FEB-12
29,1845,"todos",25-FEB-12
1,1463,"diurno",18-FEB-12
32,1849,"diurno",01-MAR-12
9,1596,"nocturno",27-JAN-12
49,1533,"todos",03-FEB-12
51,1311,"todos",29-JAN-12
28,1015,"nocturno",29-FEB-12
35,1536,"nocturno",28-JAN-12
11,1947,"todos",21-JAN-12
21,1856,"nocturno",13-FEB-12
2,1782,"diurno",30-JAN-12
46,1933,"nocturno",19-JAN-12
6,1348,"todos",23-JAN-12
25,1284,"nocturno",03-MAR-12
14,1899,"nocturno",20-FEB-12
7,1709,"nocturno",20-JAN-12
50,1065,"nocturno",06-FEB-12
1,1904,"diurno",01-MAR-12
19,1045,"nocturno",16-JAN-12
49,1366,"diurno",22-FEB-12
43,1486,"nocturno",25-JAN-12
42,1044,"diurno",29-JAN-12
9,1537,"nocturno",20-JAN-12
7,1886,"nocturno",03-MAR-12
5,1790,"todos",08-FEB-12
54,1645,"nocturno",30-JAN-12
6,1004,"nocturno",27-JAN-12
28,1970,"nocturno",06-FEB-12
47,1599,"nocturno",10-FEB-12
47,1289,"diurno",17-JAN-12
35,1443,"diurno",08-FEB-12
4,1152,"diurno",20-FEB-12
8,1454,"nocturno",16-JAN-12
11,1835,"nocturno",18-FEB-12
28,1948,"diurno",20-JAN-12
53,1220,"todos",13-FEB-12
33,1882,"diurno",24-FEB-12
32,1243,"todos",01-MAR-12
47,1399,"diurno",01-MAR-12
11,1461,"todos",22-FEB-12
36,1341,"nocturno",25-FEB-12
30,1495,"nocturno",20-JAN-12
56,1650,"todos",29-JAN-12
2,1406,"diurno",28-FEB-12
11,1787,"todos",29-FEB-12
29,1282,"diurno",25-JAN-12
43,1616,"nocturno",25-JAN-12
1,1569,"diurno",01-FEB-12
36,1382,"diurno",02-FEB-12
50,1936,"todos",25-JAN-12
29,1716,"todos",20-FEB-12
17,1705,"diurno",28-FEB-12
53,1816,"nocturno",05-FEB-12
26,1129,"nocturno",03-MAR-12
19,1211,"nocturno",07-FEB-12
28,1063,"diurno",07-FEB-12
13,1774,"diurno",29-JAN-12
35,1803,"diurno",07-FEB-12
9,1139,"diurno",11-FEB-12
29,1018,"todos",22-FEB-12
26,1883,"nocturno",02-FEB-12
17,1753,"diurno",28-JAN-12
46,1448,"diurno",20-JAN-12
47,1602,"nocturno",15-JAN-12
45,1219,"nocturno",13-FEB-12
11,1806,"diurno",11-FEB-12
51,1783,"nocturno",31-JAN-12
28,1727,"nocturno",18-JAN-12
8,1293,"nocturno",10-FEB-12
6,1489,"nocturno",15-FEB-12
50,1703,"todos",16-FEB-12
30,1185,"diurno",04-FEB-12
55,1764,"todos",11-FEB-12
34,1235,"todos",20-FEB-12
17,1278,"diurno",03-FEB-12
11,1342,"todos",10-FEB-12
38,1791,"nocturno",15-JAN-12
47,1784,"todos",24-FEB-12
42,1233,"todos",04-MAR-12
42,1066,"todos",17-JAN-12
20,1318,"nocturno",04-FEB-12
38,1664,"nocturno",07-FEB-12
43,1320,"diurno",22-FEB-12
19,1642,"todos",06-FEB-12
7,1796,"todos",03-MAR-12
1,1325,"nocturno",24-FEB-12
12,1369,"diurno",25-JAN-12
49,1053,"diurno",03-FEB-12
54,1195,"nocturno",15-FEB-12
2,1417,"diurno",18-FEB-12
25,1970,"diurno",29-JAN-12
2,1094,"todos",01-FEB-12
46,1543,"todos",30-JAN-12
47,1996,"nocturno",25-JAN-12
34,1382,"nocturno",12-FEB-12
3,1860,"nocturno",25-JAN-12
38,1072,"nocturno",29-JAN-12
27,1497,"todos",01-MAR-12
25,1237,"diurno",12-FEB-12
43,1303,"todos",17-JAN-12
1,1559,"todos",17-FEB-12
41,1798,"diurno",13-FEB-12
12,1030,"todos",20-JAN-12
43,1971,"diurno",20-FEB-12
1,1803,"nocturno",05-FEB-12
5,1104,"diurno",25-JAN-12
35,1119,"todos",11-FEB-12
56,1221,"nocturno",16-JAN-12
36,1771,"diurno",27-JAN-12
33,1472,"nocturno",27-JAN-12
8,1429,"todos",20-JAN-12
30,1564,"todos",01-FEB-12
21,1736,"nocturno",04-FEB-12
28,1903,"diurno",16-JAN-12
14,1917,"nocturno",20-JAN-12
10,1118,"todos",20-JAN-12
18,1682,"nocturno",31-JAN-12
2,1850,"nocturno",17-JAN-12
41,1463,"todos",21-JAN-12
52,1012,"diurno",26-JAN-12
3,1269,"todos",04-MAR-12
16,1870,"diurno",21-JAN-12
23,1689,"diurno",16-FEB-12
38,1668,"nocturno",03-FEB-12
7,1843,"nocturno",15-JAN-12
46,1656,"todos",01-FEB-12
4,1709,"nocturno",29-JAN-12
36,1215,"todos",13-FEB-12
43,1946,"diurno",24-FEB-12
54,1376,"todos",05-FEB-12
48,1993,"diurno",18-FEB-12
36,1671,"nocturno",17-FEB-12
34,1815,"diurno",02-FEB-12
15,1288,"nocturno",24-JAN-12
6,1280,"diurno",01-MAR-12
22,1759,"diurno",13-FEB-12
13,1839,"nocturno",29-FEB-12
44,1459,"todos",12-FEB-12
16,1028,"todos",02-FEB-12
40,1310,"todos",12-FEB-12
42,1643,"nocturno",26-JAN-12
13,1748,"todos",15-FEB-12
4,1813,"nocturno",10-FEB-12
2,1228,"diurno",03-MAR-12
36,1326,"todos",06-FEB-12
22,1793,"todos",30-JAN-12
51,1891,"nocturno",16-JAN-12
26,1524,"todos",23-FEB-12
41,1266,"nocturno",01-MAR-12
33,1859,"nocturno",22-FEB-12
21,1366,"diurno",04-MAR-12
45,1114,"diurno",11-FEB-12
19,1806,"nocturno",22-FEB-12
24,1698,"todos",16-JAN-12
22,1510,"todos",20-JAN-12
20,1854,"diurno",21-JAN-12
40,1907,"diurno",11-FEB-12
9,1698,"diurno",15-JAN-12
44,1353,"diurno",12-FEB-12
14,1114,"diurno",20-FEB-12
28,1292,"nocturno",18-JAN-12
48,1479,"nocturno",02-FEB-12
42,1013,"diurno",17-FEB-12
36,1832,"nocturno",29-FEB-12
17,1738,"diurno",18-JAN-12
11,1269,"todos",15-JAN-12
28,1845,"todos",07-FEB-12
8,1568,"nocturno",10-FEB-12
25,1078,"todos",20-JAN-12
41,1183,"nocturno",15-FEB-12
27,1532,"diurno",29-JAN-12
45,1490,"todos",07-FEB-12
35,1472,"diurno",19-JAN-12
51,1482,"diurno",28-JAN-12
38,1235,"todos",07-FEB-12
20,1281,"diurno",25-JAN-12
33,1783,"todos",28-JAN-12
53,1164,"diurno",04-MAR-12
53,1669,"todos",12-FEB-12
29,1984,"todos",18-FEB-12
55,1464,"diurno",22-FEB-12
30,1174,"diurno",12-FEB-12
18,1926,"todos",03-FEB-12
25,1712,"todos",12-FEB-12
22,1444,"nocturno",15-JAN-12
15,1743,"todos",01-MAR-12
2,1737,"todos",02-FEB-12
27,1519,"nocturno",17-FEB-12
48,1363,"diurno",17-FEB-12
3,1365,"diurno",03-MAR-12
26,1473,"todos",04-MAR-12
21,1745,"diurno",01-FEB-12
4,1882,"nocturno",17-FEB-12
7,1569,"nocturno",18-FEB-12
28,1818,"nocturno",08-FEB-12
4,1346,"diurno",30-JAN-12
44,1237,"todos",02-FEB-12
37,1562,"nocturno",22-FEB-12
12,1388,"nocturno",28-FEB-12
13,1605,"nocturno",16-FEB-12
11,1307,"diurno",20-FEB-12
49,1045,"nocturno",27-JAN-12
16,1128,"nocturno",11-FEB-12
44,1280,"todos",17-FEB-12
30,1400,"nocturno",13-FEB-12
48,1863,"diurno",03-FEB-12
48,1794,"diurno",05-FEB-12
8,1011,"diurno",20-FEB-12
1,1872,"todos",17-FEB-12
54,1111,"todos",18-FEB-12
45,1828,"nocturno",04-FEB-12
7,1236,"todos",25-FEB-12
49,1365,"diurno",07-FEB-12
26,1978,"diurno",12-FEB-12
41,1100,"nocturno",27-JAN-12
26,1110,"nocturno",17-FEB-12
56,1183,"todos",22-JAN-12
53,1870,"todos",06-FEB-12
21,1027,"todos",18-JAN-12
1,1924,"todos",01-FEB-12
32,1295,"todos",12-FEB-12
36,1256,"diurno",18-JAN-12
30,1587,"todos",31-JAN-12
34,1541,"diurno",29-JAN-12
12,1461,"diurno",07-FEB-12
40,1795,"nocturno",21-JAN-12
34,1698,"diurno",29-FEB-12
34,1314,"nocturno",28-FEB-12
15,1997,"nocturno",04-MAR-12
24,1203,"nocturno",13-FEB-12
32,1476,"nocturno",29-JAN-12
5,1029,"todos",17-FEB-12
24,1661,"todos",29-JAN-12
11,1374,"nocturno",07-FEB-12
38,1876,"todos",07-FEB-12
39,1339,"diurno",08-FEB-12
31,1170,"nocturno",06-FEB-12
35,1263,"nocturno",12-FEB-12
22,1218,"diurno",24-FEB-12
1,1212,"todos",15-FEB-12
1,1843,"todos",03-FEB-12
18,1013,"diurno",11-FEB-12
11,1075,"diurno",25-JAN-12
3,1868,"todos",10-FEB-12
4,1887,"nocturno",15-JAN-12
47,1841,"todos",16-FEB-12
36,1060,"diurno",04-FEB-12
37,1737,"diurno",16-FEB-12
35,1788,"nocturno",13-FEB-12
10,1182,"diurno",25-JAN-12
7,1974,"nocturno",04-FEB-12
20,1909,"todos",03-MAR-12
13,1352,"diurno",22-JAN-12
7,1849,"todos",10-FEB-12
15,1593,"nocturno",18-JAN-12
33,1864,"todos",02-FEB-12
26,1817,"todos",30-JAN-12
56,1352,"nocturno",11-FEB-12
4,1078,"nocturno",25-FEB-12
51,1882,"diurno",25-FEB-12
39,1862,"diurno",01-MAR-12
11,1087,"todos",29-JAN-12
18,1696,"diurno",26-JAN-12
2,1151,"nocturno",23-JAN-12
9,1973,"diurno",27-JAN-12
19,1259,"nocturno",04-MAR-12
40,1302,"diurno",18-FEB-12
33,1635,"todos",26-JAN-12
18,1233,"nocturno",25-JAN-12
44,1731,"nocturno",23-JAN-12
54,1799,"todos",17-JAN-12
29,1714,"nocturno",07-FEB-12
28,1454,"diurno",20-FEB-12
22,1790,"todos",03-MAR-12
5,1705,"todos",30-JAN-12
44,1381,"diurno",12-FEB-12
52,1264,"todos",11-FEB-12
46,1232,"nocturno",18-JAN-12
32,1657,"diurno",11-FEB-12
9,1271,"todos",16-JAN-12
30,1243,"nocturno",22-FEB-12
16,1660,"nocturno",08-FEB-12
31,1421,"todos",06-FEB-12
27,1480,"todos",30-JAN-12
34,1927,"nocturno",24-FEB-12
5,1134,"todos",11-FEB-12
23,1612,"diurno",18-JAN-12
49,1308,"todos",03-MAR-12
35,1738,"diurno",05-FEB-12
34,1433,"nocturno",02-FEB-12
50,1556,"nocturno",27-FEB-12
30,1319,"diurno",12-FEB-12
53,1216,"diurno",29-JAN-12
34,1004,"diurno",22-FEB-12
42,1303,"todos",02-FEB-12
48,1492,"diurno",17-JAN-12
47,1226,"diurno",29-JAN-12
1,1850,"todos",16-JAN-12
28,1523,"diurno",22-JAN-12
51,1350,"diurno",20-FEB-12
38,1727,"nocturno",23-JAN-12
36,1151,"nocturno",01-FEB-12
31,1167,"nocturno",06-FEB-12
8,1800,"todos",17-FEB-12
27,1763,"todos",29-JAN-12
36,1961,"todos",18-JAN-12
33,1358,"todos",17-FEB-12
37,1032,"diurno",28-FEB-12
4,1350,"todos",20-JAN-12
12,1557,"diurno",03-MAR-12
27,1677,"diurno",25-JAN-12
35,1609,"diurno",06-FEB-12
22,1439,"nocturno",24-JAN-12
21,1530,"diurno",10-FEB-12
50,1678,"diurno",05-FEB-12
16,1702,"diurno",26-JAN-12
26,1124,"diurno",01-FEB-12
17,1266,"todos",12-FEB-12
36,1914,"diurno",16-FEB-12
5,1930,"todos",02-FEB-12
32,1602,"todos",28-FEB-12
11,1298,"diurno",10-FEB-12
41,1963,"todos",29-JAN-12
13,1354,"diurno",24-FEB-12
56,1399,"diurno",16-FEB-12
41,1043,"diurno",29-JAN-12
5,1966,"nocturno",25-JAN-12
12,1079,"diurno",28-JAN-12
2,1330,"nocturno",18-JAN-12
53,1412,"nocturno",30-JAN-12
52,1155,"todos",10-FEB-12
6,1000,"diurno",15-JAN-12
32,1735,"diurno",10-FEB-12
44,1805,"nocturno",13-FEB-12
34,1896,"todos",18-FEB-12
37,1169,"diurno",28-JAN-12
49,1452,"diurno",20-FEB-12
7,1980,"nocturno",23-JAN-12
27,1739,"todos",27-JAN-12
1,1293,"diurno",28-JAN-12
1,1052,"diurno",15-FEB-12
16,1304,"diurno",18-FEB-12
10,1955,"todos",06-FEB-12
35,1858,"diurno",06-FEB-12
27,1825,"diurno",31-JAN-12
8,1879,"todos",05-FEB-12
27,1094,"todos",02-FEB-12
17,1392,"todos",20-FEB-12
27,1025,"todos",18-JAN-12
43,1054,"diurno",23-FEB-12
10,1038,"diurno",25-JAN-12
44,1339,"nocturno",23-FEB-12
15,1859,"diurno",02-FEB-12
29,1805,"nocturno",01-MAR-12
9,1063,"diurno",27-JAN-12
21,1083,"nocturno",06-FEB-12
15,1741,"diurno",08-FEB-12
50,1511,"diurno",29-JAN-12
33,1399,"todos",23-FEB-12
5,1581,"nocturno",01-MAR-12
19,1292,"nocturno",02-FEB-12
30,1585,"todos",17-JAN-12
17,1801,"todos",13-FEB-12
51,1143,"nocturno",20-FEB-12
35,1594,"diurno",15-FEB-12
13,1509,"diurno",29-JAN-12
22,1617,"nocturno",22-FEB-12
15,1826,"todos",12-FEB-12
35,1208,"todos",25-JAN-12
3,1729,"nocturno",19-JAN-12
49,1861,"nocturno",21-JAN-12
11,1965,"diurno",13-FEB-12
54,1431,"diurno",06-FEB-12
16,1937,"todos",11-FEB-12
27,1800,"todos",25-FEB-12
12,1332,"nocturno",29-JAN-12
9,1320,"nocturno",16-JAN-12
39,1236,"nocturno",26-JAN-12
49,1528,"nocturno",05-FEB-12
55,1419,"todos",26-JAN-12
18,1958,"nocturno",24-FEB-12
32,1670,"diurno",16-FEB-12
46,1362,"todos",29-JAN-12
39,1489,"todos",01-FEB-12
2,1651,"nocturno",23-FEB-12
29,1404,"nocturno",20-JAN-12
3,1974,"nocturno",22-FEB-12
5,1388,"nocturno",12-FEB-12
10,1748,"diurno",23-FEB-12
24,1194,"todos",27-JAN-12
56,1432,"diurno",20-JAN-12
25,1501,"diurno",12-FEB-12
21,1370,"nocturno",21-JAN-12
31,1250,"todos",20-JAN-12
42,1067,"todos",18-FEB-12
51,1334,"diurno",06-FEB-12
29,1811,"todos",01-FEB-12
24,1696,"nocturno",20-FEB-12
54,1802,"nocturno",28-JAN-12
13,1091,"todos",15-FEB-12
52,1070,"nocturno",29-JAN-12
5,1715,"nocturno",07-FEB-12
45,1968,"nocturno",24-FEB-12
16,1924,"todos",22-JAN-12
44,1220,"todos",16-JAN-12
41,1214,"todos",08-FEB-12
27,1139,"nocturno",02-FEB-12
33,1449,"nocturno",28-FEB-12
36,1392,"diurno",13-FEB-12
41,1416,"todos",29-JAN-12
2,1582,"todos",15-JAN-12
9,1912,"nocturno",21-JAN-12
3,1574,"todos",11-FEB-12
44,1486,"nocturno",16-FEB-12
42,1139,"nocturno",27-FEB-12
12,1143,"todos",22-FEB-12
10,1402,"todos",28-FEB-12
39,1300,"todos",25-FEB-12
32,1398,"todos",20-JAN-12
4,1092,"nocturno",16-FEB-12
7,1896,"nocturno",22-FEB-12
12,1948,"todos",27-JAN-12
8,1159,"todos",28-JAN-12
15,1712,"todos",03-MAR-12
53,1242,"diurno",02-FEB-12
28,1784,"nocturno",25-FEB-12
51,1723,"todos",25-JAN-12
52,1819,"nocturno",20-JAN-12
9,1715,"nocturno",04-FEB-12
35,1338,"todos",01-MAR-12
43,1537,"nocturno",16-FEB-12
2,1371,"nocturno",24-FEB-12
33,1947,"nocturno",03-FEB-12
14,1669,"todos",05-FEB-12
9,1773,"todos",04-MAR-12
56,1564,"nocturno",31-JAN-12
29,1400,"todos",23-FEB-12
11,1472,"todos",18-FEB-12
28,1718,"diurno",19-JAN-12
24,1721,"todos",11-FEB-12
20,1590,"nocturno",18-JAN-12
2,1838,"diurno",18-FEB-12
30,1165,"nocturno",17-JAN-12
5,1398,"diurno",21-JAN-12
51,1323,"nocturno",31-JAN-12
48,1076,"todos",10-FEB-12
55,1545,"todos",02-FEB-12
24,1544,"todos",07-FEB-12
1,1127,"nocturno",29-JAN-12
6,1409,"todos",30-JAN-12
36,1498,"todos",10-FEB-12
30,1582,"nocturno",12-FEB-12
31,1028,"diurno",24-FEB-12
30,1358,"diurno",19-JAN-12
36,1338,"todos",04-FEB-12
5,1178,"diurno",20-JAN-12
51,1883,"nocturno",27-JAN-12
21,1127,"todos",22-JAN-12
6,1001,"diurno",12-FEB-12
13,1424,"todos",24-JAN-12
43,1975,"nocturno",22-JAN-12
1,1582,"todos",24-FEB-12
15,1921,"diurno",18-FEB-12
12,1790,"diurno",20-JAN-12
22,1443,"todos",19-JAN-12
9,1075,"todos",28-JAN-12
19,1323,"todos",22-FEB-12
25,1543,"nocturno",20-FEB-12
46,1675,"todos",15-FEB-12
47,1934,"todos",01-FEB-12
19,1248,"diurno",27-FEB-12
37,1269,"nocturno",18-FEB-12
40,1075,"diurno",25-JAN-12
51,1164,"diurno",29-JAN-12
15,1139,"nocturno",22-JAN-12
22,1582,"todos",06-FEB-12
7,1962,"nocturno",01-MAR-12
31,1288,"diurno",20-FEB-12
25,1652,"nocturno",01-MAR-12
52,1271,"nocturno",02-FEB-12
8,1631,"todos",25-JAN-12
52,1969,"nocturno",17-FEB-12
42,1307,"todos",24-FEB-12
3,1425,"todos",23-FEB-12
56,1756,"nocturno",22-JAN-12
53,1586,"nocturno",20-JAN-12
52,1830,"nocturno",02-FEB-12
10,1202,"nocturno",25-JAN-12
34,1557,"nocturno",02-FEB-12
16,1443,"diurno",11-FEB-12
23,1567,"nocturno",27-FEB-12
30,1206,"nocturno",10-FEB-12
15,1663,"todos",21-JAN-12
54,1242,"todos",25-JAN-12
31,1852,"todos",15-FEB-12
32,1287,"todos",24-FEB-12
27,1403,"nocturno",07-FEB-12
4,1937,"todos",07-FEB-12
29,1450,"diurno",17-JAN-12
54,1929,"diurno",03-FEB-12
23,1930,"todos",18-FEB-12
52,1733,"diurno",27-FEB-12
41,1876,"todos",08-FEB-12
14,1623,"todos",12-FEB-12
18,1358,"diurno",25-JAN-12
16,1629,"diurno",21-JAN-12
31,1616,"diurno",23-FEB-12
6,1155,"todos",20-JAN-12
42,1341,"todos",13-FEB-12
40,1845,"diurno",19-JAN-12
53,1813,"diurno",29-FEB-12
55,1312,"diurno",04-FEB-12
11,1100,"nocturno",17-JAN-12
15,1151,"nocturno",23-JAN-12
1,1497,"todos",01-FEB-12
36,1751,"diurno",21-JAN-12
6,1832,"diurno",31-JAN-12
23,1762,"todos",28-JAN-12
8,1094,"diurno",27-FEB-12
50,1494,"nocturno",01-MAR-12
6,1224,"diurno",06-FEB-12
38,1778,"todos",10-FEB-12
34,1752,"todos",18-JAN-12
39,1081,"todos",20-FEB-12
24,1147,"todos",20-FEB-12
5,1903,"nocturno",11-FEB-12
43,1080,"diurno",29-FEB-12
23,1747,"diurno",24-FEB-12
24,1984,"diurno",28-FEB-12
44,1190,"nocturno",16-JAN-12
1,1588,"nocturno",01-MAR-12
49,1849,"diurno",23-FEB-12
7,1321,"todos",23-FEB-12
19,1276,"diurno",23-FEB-12
46,1759,"todos",05-FEB-12
19,1051,"nocturno",16-FEB-12
53,1519,"nocturno",07-FEB-12
45,1637,"todos",23-FEB-12
11,1253,"nocturno",25-JAN-12
22,1756,"diurno",17-FEB-12
4,1671,"diurno",18-JAN-12
20,1334,"nocturno",29-JAN-12
27,1732,"nocturno",11-FEB-12
42,1299,"todos",25-FEB-12
27,1431,"diurno",28-JAN-12
32,1767,"diurno",18-FEB-12
11,1824,"todos",17-JAN-12
54,1393,"todos",01-FEB-12
23,1707,"todos",04-MAR-12
2,1321,"nocturno",05-FEB-12
46,1343,"todos",01-FEB-12
4,1706,"nocturno",28-JAN-12
22,1826,"nocturno",04-MAR-12
55,1395,"nocturno",29-JAN-12
1,1403,"diurno",16-FEB-12
47,1566,"diurno",01-FEB-12
14,1243,"todos",03-MAR-12
13,1157,"todos",03-MAR-12
23,1403,"todos",24-FEB-12
18,1102,"nocturno",05-FEB-12
1,1839,"nocturno",24-FEB-12
40,1945,"diurno",10-FEB-12
28,1780,"todos",29-JAN-12
21,1742,"todos",25-JAN-12
35,1582,"nocturno",17-FEB-12
48,1841,"todos",27-JAN-12
49,1210,"diurno",20-FEB-12
29,1925,"nocturno",23-JAN-12
28,1895,"diurno",31-JAN-12
33,1935,"todos",31-JAN-12
1,1696,"diurno",15-JAN-12
27,1884,"nocturno",03-FEB-12
27,1274,"todos",04-FEB-12
17,1720,"todos",27-JAN-12
37,1374,"diurno",18-FEB-12
33,1723,"todos",22-FEB-12
7,1035,"todos",19-JAN-12
48,1138,"nocturno",28-FEB-12
21,1173,"diurno",12-FEB-12
9,1883,"todos",12-FEB-12
9,1260,"nocturno",22-JAN-12
46,1860,"todos",01-FEB-12
1,1946,"nocturno",02-FEB-12
24,1621,"todos",27-JAN-12
12,1550,"diurno",29-FEB-12
22,1463,"nocturno",19-JAN-12
23,1566,"todos",22-FEB-12
25,1209,"todos",28-JAN-12
22,1606,"nocturno",24-FEB-12
28,1221,"diurno",18-FEB-12
1,1429,"nocturno",05-FEB-12
30,1430,"diurno",25-JAN-12
11,1980,"nocturno",29-FEB-12
40,1416,"diurno",30-JAN-12
21,1587,"todos",02-FEB-12
2,1822,"todos",29-FEB-12
50,1722,"diurno",29-JAN-12
43,1646,"diurno",04-MAR-12
16,1016,"diurno",02-FEB-12
32,1178,"diurno",17-JAN-12
27,1387,"nocturno",05-FEB-12
49,1639,"diurno",03-FEB-12
55,1503,"diurno",31-JAN-12
28,1794,"todos",02-FEB-12
8,1931,"todos",27-JAN-12
29,1071,"nocturno",06-FEB-12
41,1674,"diurno",22-FEB-12
10,1982,"nocturno",15-FEB-12
19,1987,"nocturno",18-JAN-12
4,1881,"diurno",25-FEB-12
37,1637,"todos",01-MAR-12
8,1327,"todos",01-FEB-12
15,1017,"nocturno",28-FEB-12
52,1607,"todos",03-MAR-12
52,1767,"diurno",31-JAN-12
12,1199,"todos",25-JAN-12
1,1836,"todos",05-FEB-12
22,1203,"nocturno",29-JAN-12
3,1108,"diurno",25-FEB-12
28,1029,"diurno",06-FEB-12
8,1035,"diurno",18-JAN-12
11,1880,"nocturno",08-FEB-12
45,1916,"todos",04-FEB-12
